date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:29:43	62840/62840	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:56%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/vectormap/jquery-jvectormap-uk-mill-en.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/vectormap/jquery-jvectormap-uk-mill-en.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/map-vector.html)
00:29:43	2176/2176	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:09:46%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/js/jvectormap.custom.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/js/jvectormap.custom.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/map-vector.html)
00:29:45	51928/51928	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:56%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/vectormap/jquery-jvectormap-au-mill.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/vectormap/jquery-jvectormap-au-mill.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/map-vector.html)
00:29:45	30546/30546	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:39%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/google-map/gmaps.min.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/google-map/gmaps.min.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/map-google.html)
00:29:46	3946/3946	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:09:45%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/js/jquery.gmaps.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/js/jquery.gmaps.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/map-google.html)
00:29:46	707/707	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2022:29:44%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote-bs3.css	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote-bs3.css	(from http://www.aksisweb.com/theme/fixed/layouts-1/corporate-add.html)
00:29:48	14720/14720	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:12%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/ajax-form/form.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/ajax-form/form.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/examples-add-and-update.html)
00:29:48	3898/3898	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Oct%202019%2013:12:40%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/lightbox2/dist/css/lightbox.css	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/lightbox2/dist/css/lightbox.css	(from http://www.aksisweb.com/theme/fixed/layouts-1/page-gallery.html)
00:29:49	8315/8315	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:12:41%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/lightbox2/dist/js/lightbox.min.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/lightbox2/dist/js/lightbox.min.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/page-gallery.html)
00:29:50	507/507	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:10:11%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-picture.svg	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-picture.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/page-timeline.html)
00:29:50	92214/92214	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:53%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote.min.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote.min.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/corporate-add.html)
00:29:50	442/442	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:10:11%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-movie.svg	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-movie.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/page-timeline.html)
00:29:51	394/394	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:10:11%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-location.svg	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/img/timeline/cd-icon-location.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/page-timeline.html)
00:30:06	1074977/1074977	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:33%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/datatables/pdfmake.min.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/datatables/pdfmake.min.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/table-data.html)
00:30:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:09:32%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont3e6e.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:09:32%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont.eot?	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfontd41d.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:19	955603/955603	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Oct%202019%2013:10:33%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/datatables/vfs_fonts.js	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/datatables/vfs_fonts.js	(from http://www.aksisweb.com/theme/fixed/layouts-1/table-data.html)
00:30:19	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Oct%202019%2013:09:34%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:22	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:09:32%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont3e6e.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:28	26384/26384	---M--	200	added ('OK')	font/woff2	date:Tue,%2015%20Oct%202019%2013:09:35%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons4c82.woff2	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:29	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:09:34%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons.eot?-i3a2kk	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons4c82.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:31	197492/197492	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:09:35%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons.svg?-i3a2kk	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons4c82.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:31	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2013:09:33%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/fontawesome-webfont3e6e.woff	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:32	53368/53368	---M--	200	added ('OK')	font/ttf	date:Tue,%2015%20Oct%202019%2013:09:35%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons4c82.ttf	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:37	53444/53444	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2013:09:35%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/Simple-Line-Icons4c82.woff	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:41	56468/56468	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2013:09:37%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.woff	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.woff	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:42	184969/184969	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Oct%202019%2013:09:36%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.svg	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.svg	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:44	7006/7006	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:11:23%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_444444_256x240.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_444444_256x240.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:46	7001/7001	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:11:24%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_555555_256x240.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_555555_256x240.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:47	6313/6313	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:11:24%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_ffffff_256x240.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_ffffff_256x240.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:48	1699/1699	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2013:11:24%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_777620_256x240.html	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_777620_256x240.html	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:48	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:09:36%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.eot	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:48	1699/1699	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2013:11:25%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_cc0000_256x240.html	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_cc0000_256x240.html	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:48	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:09:36%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.eot?	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfontd41d.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:49	7013/7013	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:11:24%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_777777_256x240.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/images/ui-icons_777777_256x240.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jquery-ui/jquery-ui.css)
00:30:49	3121/3121	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:13:58%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/32px.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/32px.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/style.css)
00:30:50	1720/1720	---M--	200	added ('OK')	image/gif	date:Tue,%2015%20Oct%202019%2013:13:58%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/throbber.gif	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/throbber.gif	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/style.css)
00:30:50	1880/1880	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:13:58%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/40px.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/40px.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/js-tree/dist/themes/default/style.css)
00:30:51	99564/99564	---M--	200	added ('OK')	font/ttf	date:Tue,%2015%20Oct%202019%2013:09:37%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.ttf	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/fonts/weathericons-regular-webfont.ttf	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/scss/icons.css)
00:30:52	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:12:26%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernote.eot?c0adbd16bed91a6bd3fa47dd845d3618	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernote6f27.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote.css)
00:30:52	10192/10192	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Oct%202019%2013:12:26%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernote.woff?c0adbd16bed91a6bd3fa47dd845d3618	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernote6f27.woff	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote.css)
00:30:52	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Oct%202019%2013:12:26%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernote.eot?	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/font/summernoted41d.eot	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/summernote/summernote.css)
00:30:53	10208/10208	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:11:15%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/images/spritemap.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/images/spritemap.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/css/dropzone.css)
00:30:54	1699/1699	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Oct%202019%2013:11:14%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/images/spritemap%402x.html	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/images/spritemap@2x.html	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/dropzone/css/dropzone.css)
00:30:54	6636/6636	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:12:23%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/icons.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/icons.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/theme.css)
00:30:54	14953/14953	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2013:12:23%20GMT	http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/icons-2x.png	C:/Mes%20Sites%20Web/admin%20siteweb%20Updev/www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/icons-2x.png	(from http://www.aksisweb.com/theme/fixed/layouts-1/assets/lib/jsgrid/css/theme.css)
